question,answer
Mengapa Virus HIV sampai saat ini belum mempunyai vaksin yang dapat menyembukan penyakit itu?,"Mengapa Virus HIV sampai saat ini belum mempunyai vaksin yang dapat menyembukan penyakit itu? Baik, kita kupas secara kedokteran tentang virus HIV ini. Sebuah virus yang sangat rumit untuk dipelajari dan hingga kini belum ada pengobatan yang memberikan kesembuhan 100%. Pengobatan HIV hingga saat ini merupakan pengobatan untuk memperlambat perjalanan penyakit ini sehingga diharapkan tidak menjadi stadium 4. Jadi konsumsi ART (Anti Retroviral Therapy) merupakan pengobatan untuk mencegah agar virus ini tidak mengganas. Pengobatannya dilakukan seumur hidup dan tidak boleh terlewat sehari pun.HIV memiliki karakteristik unik saat masuk ke dalam tubuh manusia. Target utama dari virus ini adalah penyerangan terhadap sel T CD4+, yaitu sel darah putih yang berperan dalam proses imunitas. Penyerangan oleh virus terhadap sel T CD4+ ini tentu akan mengakibatkan tubuh mengalami kelelahan imunitas karena jumlahnya yang terus turun. Inilah alasan mengapa di stadium 4 di atas, infeksi HIV bisa menyebabkan banyak gejala penyakit yang aneh - aneh. Bahkan bakteri normal yang ada pada tubuh dan bersifat tidak berbahaya, akan menjadi berbahaya pada penderita HIV. HIV memiliki cara unik dalam menghindari sistem kekebalan tubuh dan selanjutnya imun manusia tidak mampu merespons secara efektif terhadap situasi tersebut. Setelah penginfeksian terhadap sel-sel imun, HIV akan menggunakan sel imun tersebut untuk memperbanyak diri. Dengan kata lain, ada invasi dan kudeta terhadap imunitas.Kemudian, logikanya, vaksin adalah pemberian kekebalan tubuh dari luar yang diharapkan dapat memicu respons pertahanan tubuh dalam perlawanan suatu penyakit infeksi. Nah, HIV sendiri menyukai sel-sel imun tubuh. Dengan induksi vaksin untuk meningkatkan kemampuan pertahanan tubuh, bukankah hal ini justru akan meningkatkan respons HIV? Dengan kata lain, virus HIV akan ""mukbang"" dengan pemberian vaksin. Bahkan pada anak dengan HIV, ada beberapa pemberian vaksin yang ditunda karena ditakutkan akan memicu kekuatan HIV dalam penginfeksian ini. Ini Alasan HIV/AIDS Belum Ada Obatnya Hingga Kini Vaksin HIV/AIDS sering mengalami kegagalan ini fase ini. Nah, jika Anda tahu betapa mengerikannya HIV/AIDS, semoga membuat anda taubat untuk tidak bergonta ganti pasangan. Hhe Achmad Nurdiansyah, 2020*bolehlah diupvote atau difollow"
Manakah yang lebih buruk: terkena kanker atau HIV?,"Dua-duanya buruk. Tapi itu tidak menjawab pertanyaan. Dari perspektif biaya, maka kanker lebih buruk. Pemerintah Indonesia bisa menyediakan antiretroviral secara gratis, dan dengan syarat bahwa penderita bisa menjaga kepatuhannya untuk hidup sehat dan mengkonsumsi antiretroviral, maka pengidap HIV bisa menjalani hidup yang cukup berkualitas. Kanker di lain pihak, bisa sangat menguras tenaga, emosi, baik dari pihak pasien maupun praktisi kesehatan. Dan biaya yang dikeluarkan oleh pasien bisa menjadi sangat tidak masuk akal bagi kebanyakan orang. Jadi kalau pertanyaan ini harus dipuaskan, HIV lebih baik. Setidaknya dari segi biaya pengobatan."
Apakah protocol kemotherapi untuk leukemia ALL di seluruh dunia semua sama ?,"Iya, kurang lebih sama, kecuali jika obatnya tidak ada, atau tidak cukup uang untuk membeli obat tersebut. Nah protokol yang lebih lama digunakan jika obat itu tersedia."
Faktor apa yang bisa membuat seseorang menjadi gay/homo?,"Apa yang menjadi sebab seseorang menjadi seorang gay? Berdasarkan penelusuran dari berbagai sumber, setidaknya ada lima sebab yang mendasari seseorang menjadi gay. Pertama, trauma masa kecil Ada psikolog yang mengatakan bahwa seorang yang pernah menjadi korban pedofil atau gay di masa kecilnya, maka besar kemungkinan di masa mendatang dia akan menjadi gay juga. Hal ini persis seperti lingkaran setan. Pertama, ia menjadi korban, kemudian selanjutnya menjadi pelaku. Ini terjadi karena kebiasaan dan penerimaan dari masa lalunya yang kelam. Kedua, Pengalaman buruk dalam masalah percintaan Mungkin seorang lelaki pernah ditolak berkali-kali oleh perempuan, sehingga dia merasa frustasi dan menjadi seorang gay. Ketiga, Salah pergaulan Dan faktor yang ketiga ini adalah faktor terbesar dari penyimpangan orientasi seksual. Bagaimana pun juga, seorang yang salah dalam mengambil teman atau lingkungan pergaulan, maka dia memiliki peluang untuk melakukan kesalahan yang sama. Karena lingkungan memiliki pengaruh yang sangat signifikan. Saya pernah menyaksikan sendiri hal ini dalam hidup saya. Di dalam lingkungan pesantren, dulu saya menemukan tiga kasus homoseksual yang dilakukan oleh santri. (Maaf, ini bukan berarti saya memberikan stigma buruk terhadap pesantren). Menurut pengamatan saya, ini terjadi karena kurangnya penjagaan terhadap aurat dan privasi. Bagaimana hal ini terjadi karena kebiasaan mandi bareng, tidur bareng dalam satu ranjang dan kegiatan lainnya yang menjadi sebab munculnya penyimpangan. Tentunya hal ini bisa dicegah dengan melakukan pencegahan. Hal ini juga terjadi di penjara-penjara karena kurangnya fasilitas sekaligus kelebihan kapasitas para napi. Keempat, Kelainan hormonal Tentunya kelainan hormonal ini bisa disembuhkan dengan terapi hormonal. Misal, seorang lelaki menjadi kemayu dan memiliki kecenderungan menyukai sesama lelaki karena ada kelainan para hormonal di tubuhnya. Yang harus dilakukan adalah dengan berkonsultasi ke dokter demi penyembuhan. Terapi medis yang diambil biasanya berupa suntik hormone atau serangkaian terapi lainnya. Kelima, Tidak percaya diri dengan identitasnya Ketidakpercayaan diri terhadap identitas diri sendiri disinyalir bisa menjadikan seseorang menjadi gay. misal, seseorang tidak pede karena tidak memiliki wajah atau bentuk tubuh yang macho, atau tidak mendapatkan perhatian dari lawan jenis. Faktor lainnya karena salah pola asuh. Misal, seorang lelaki dibiarkan oleh orang tuanya bergaul banyak dengan perempuan, bermain dengan perempuan dan bahkan tidak peduli ketika anak lelakinya bertingkah kemayu. Nah, itulah 5 sebab kenapa seseorang bisa menjadi gay. intinya, jika yang dimaksud ‘merangkul para LGBT’ dengan memberikan arahan, konseling dan nasihat supaya mereka tersadar dan sembuh dari penyimpangannya, maka ini keharusan. Tapi jika yang dimaksud ‘merangkul’ dengan tujuan menerima mereka apa adanya, serta mengakui penyimpangan mereka, NO WAY! Oh iya, saya juga menulis novel based on true story tentang gay yang hijrah berjudul 'Jalan Hijrah Lelaki gemulai. Novel ini bisa dibaca di KBM App.Note: Tidak semua lelaki gay itu kemayu dan tidak setiap lelaki kemayu itu gay. Bahkan ada lelaki gay yang macho dan hanya doyan lelaki macho juga."
Bagaimana sejarah tersebarnya virus HIV?,"Dari monyet. Bacalah Origin of HIV & AIDSTidak ada tulisan yang tarafnya cukup tinggi dalam bahasa Indonesia. Tahun 1999 para penyelidik menemukan virus simpanse yang mirip sekali dengan HIV manusia: SIVvpc. Virus ini simpans dapat karena mereka sering makan dua macam monyet kecil yang setiapny dapat berinfeksi dengan virus monyet SIV yang lain. Didalam tubuh simpanse kedua virus SIV ini berkombinasi menjadi SIVvpc. Orang-orang di Afrika suka makan daging simpanse yang mereka tangkap (salah satu macam bush meat yang populer), nah virus SIVvpc ini melompat ke manusia, jadi HIV. Dari darah orang Afrika yang diambil pada tahun 1959 waktu kolonial Belgia di Léopoldville (sekarang Kinshasa), Republik Demokratis Kongo, pertama kali virus HIV itu ditemukan, kami sama sekali tidak tahu apakah orang itu kena sakit AIDS atau tidak."
Mengapa LGBT umumnya straightphobia?,"Kemungkinan: -Pernah digimanain begitu sama yang straight. -Ikut-ikutan. Atau mendewakan orientasi dia. Sepertinya yang fanatik agama begitu. Jadi kalau bukan anggota atau yang gak setuju padahal anggota juga, di katain homophobic."
Apa rasanya terkena HIV?,"(TIDAK UNTUK DI SEBARLUASKAN DI LUAR QUORA) PERINGATANN! Saya akan sedikit ceritaa, ini bukan saya, tapi tepatnya pasien saya saat tgl 20 April kmaren sudah berpulang, Baik,, cerita awalnya saat tgl 15 April ada pasien datang dgn keluhan BB tiba2 menyusut demam riyawat diare mata cekung kurus dan lesu,, tpi dengan pnurunnan trombosit jga, Mula2 dokter IGD mengira ini penyakit TB paru ,,krna Case ini d fokuskan mencegah mnular ke pasien lain.. masuklah ke ruangan rawat inap ruangan saya ,, kta masukkan ke isolasi krna tkutnya curiga TB paru , Jam 1 malam saya menerima pasien ini dri IGD , awal tampak biasa2 aja , bahkan cenderung agak jutek agak jaim sama saya,,, saya bingung dong sbagai perawat knpa pasien ini ,, ada salah apa saya pdahal baru pertama ketemu… Pagi jam 5 pagi saya melakukan cek TTV(tanda2 vital) saya cek semua, dan saat komunikasi pun Masih ttp agak jutek ,, yaudah mungkin saya pikir yaa krna dia tidak enak bdan ,, tepat hari itu saya libur 2 hari , dan setelah saya msuk kembali tgl 17 April 2022.., saya dapat info bahwa pasien ini HIV stadium 2 mnuju 3 yang artinya akan Aids. Dengan riwayat pernah ML dengan 6 cowo(katanya).. tapi kita semua menyangkal lebih pasti dri 6 cowo.( Psien ini GAY) Pasien ini dengan lab yang sangat buruk, HB cma 8 Dn trombosit 10ribu, sebuah kondisi yang sangat2 buruk… Selanjutnya saya tidak tau dia gmna krna dia di HCU.. Btw pasien ini, tidak mau menggunakaan jaminan BPJS atau asuransi ,, bahkan dia cenderung bayar sendiri dengan kondisi yg hanya sendirian, dia tidak ingin saudaranya kluarga temanya tau dia sakit ini.. Case ini pernah saya dapat saat 2021 saat itu pegawai BANK BUMN ternama umur 23 positif HIV tertular dari pacarnya (cewe) yang (Bisex) Dn pasien anak BaNk ini jga meminta kita merahasiakan sakitnya. Balik ke cerita , Alhasil tgl 19 April 2022 dia kembali ke rawat inap(wow) sebuah kondisi yang aneh dan kenapa?? Rupanya karena kondisii biaya yang tidak kuat dia.. dia tampung dengan biaya pribadi… Tepat tgl 20 april saya mengurusin pasien ini merawat nya cek TTV memberikannya obat, dengan segalaa hal dan ketidak menyangkaan,, pasien ini kondisinya sudah buruk,, dri awal ketemu beberapa hari yang lalu, rupanya bahkan penyakitnya sudah sampai ke otak dan membuat pasien linglung ..(btw HIV bisa menyebabkan Dimensia SOL, meninggitis, bahkan cancer otak bila sudah parah). Tidak terbayang dengan HB yang kembali turun pdahal sudah tranfusi 2 kantong , kmudian dia turun lagi Dan trombosit turun drastis. pasien ini tetap minta pulang paksa .. ( dokter jaga berusaha sekeras mungkin menasehati mengedukasi , tapi pasien tetap minta pulang) sudah brusaha d bujuk rayu agar memberitahu kluarga tpi tetap tidak mauu… Akhirnya Pasien sudah cenderung mengantuk , bahkan komunikasi sudah tidak nyambung, dengan keadaan seperti itu dan kami jga bnyak menerima pasien baru masuk dengan case kecelakan kerja ( btw saya kerja di RS daerah kawasaan) tepat tanggal 20 april 2022 banyak pasien masuk dan kami harus benar2 ekstra keras kerja , dan apa lgi menanganinn pasien seperti ini… Puncaknya… saat inilah hal yang mengejutkan, saat kami ingin mengantar pulang , infus, kateter sudah d cabut pasien bingung mau pulang kmna,, dia tidak pnya kontak mana pun bahkan saat d tanya pasien sudah melantur rewel dn tidak jelas … jelas2 ini tanda2 pasien akan meninggal, mnurut kami pasien akan meninggal itu adalah tanda nya saat dia rewel sekali ,, sensi .. marah2.. Saat itu aku berusaha untuk meminjam hapenya krna dia tidak mu menghubungi klurganya, kami brusaha mencari tau siapa kluarganya tpi dia tidak mau mmbritahu alasan privacy, berkali2 di nasehati d ajak berunding tpi ttp tidak mau,,akhirnya setelah d bujuk dia mau meminjam kan hapenya itu pun dia dengan sedikit marah. Saat itu dengan kondisi sudah tidak baik bahkan mmbuka kunci sandi hape dia bingung dan tangan bergetar , krna penyakit ini sudah menjalar ke otak,, (Hiv bila sudah parah akan meninggitis) Betapa terkejutnya saya.. saat mendapat banyak sekali chat cowo GAY dan ya Allah entah setan apa yg masuk di otak cowo2 GAY ini, psien sudah sekarat ( masih ada yang chat) ( Hai kak.. fun yuk) (Kak sibuk ga malam ini, nge** yu) Dan yg paling mengetujutkann.. chatny banyak berisi.. (Kak 3s yuk) Psien ini sudah bilang dia sedang sakit tapi msih saja cowo2 ini chat,,, bnar2 sangat2 biadaab mnurut ku Ada BEBERAPA LAKI2 YANG SUDAH MENIKAHH DAN MEMPOSTING FOTO DENGAN ISTRINYAA LALU BEBERAPA KALI BERHUBUNGAN SEX DENGAN PASIEN INI (WHATTT) BETAPA AKU NGEBAYANGIN NAASIB ISTRI2 MEREKAA YANG TIDAK TAU BAHKAN SUAMINYA MENYIMPANG DAN SI SUAMI MEMBAWA PENYAKIT HIV KE ISTRI YANG TIDAK TAU APA2 DI RUMAH HANYAA BERKEWAJIBAN MENGRUS SUAMI…! SUNGGUH MEMBUAT AKU BNAR2 TIDAK HABIS PIKIR!,, DIMANA OTAK ORANG GAYY INI!! , Bahkan ada yang memposting DP dengan istri, pdahal istrinya cantik menurutku tapi apa daya istri ini mmpunyai suami GAY dengan isi chat ( Hy.. 3s yuk ajak temen cowo mu) Pasien sudah bilang dia tidak bisa… Tpi si cowo2 gAy brengsekk ini tetap mengajak untuk Tusbol,, inilah naluri binatang mnurut ku, apa ada binatang yang gay? ( maaf saya kesel sekali) saya kasian sama pasienn ini yang berjuang hidup brjuang buat sehat.. Tapi cowo2 lakhnat ini.. malah ngajak BERHUBUNGAN!. Saya brusaha mncari kontak kluarga krna saya harus bisa tau kluarganya kasian pasien ini ,, klo pun dia pulang kekosan diaa , BISA tidak akann selamat..disaana sendiirian BTW BANYAK SEKALI FOTO2 COWO2 BEROTOT COWOK FITNES KEKAR YANG DM. YANG WA DAN SAYA SANGATT MUAKK! BETAPA TIDAK TAUU MEREKA PASIEN INI SEDANG KRITIS BUAT DUDUK SAJA TIDAK KUAATTT.. HINGAA AKHIRNYA SHIFT SAYA yg hrusnya pulang jam 2 siang, Menjadi pulang jam 5 sore,, demi untuk mengurusi bapak ini . Btw umur bapak ini 32 tahunnn. Saya brusaha order grabb untuk bapak ini pulang ( tapi pada di cancel krna bapak ini ingin naik grab saja) bahkan aku sempet cek cok dengan tukang grab karena kenapa d cancel, dan yahh berbagai alasan grab,,, hingga akhirnya pasien belum pulang sedangkan sudah jam 5 sore…dan kami harus menaikkan kembali ke kamarnya,, sungguh kasus yang langka pertama kali aku jalanin… Tapi akhirnya Susahh payaah mencari saya menemukan nomor kluarganyaa dengan kontak tidak tersimpan… Saya dan ke empat tman2 saya akhirnya mngubungi kluarga psien ini , lokasi Ci****r ,, sudah jam 5 saya harus pulang krna macet parah pasti daerah bekasi, dan mau buka puasa … Tepat tgl 21 kmaren saya mendengar psien ini meninggal d jalann saat menuju ke kampung halamannya.. dan saat itu saya cma tertegun.. bahwa betapa kesalnya saya dengan cowo GAY Yang gak bertanggung jawab ,,! Psien sudah sekarat msih saja d ajaki BERHbungan entah duo atau 3s (TOLONG LAH… PESAN SAYA UNTUK LELAKI NORMAL LAINYA JGAN SEKALI2 UNTUK GAY ,, KSIANN ISTRI KALIAN ENTAH LGBT APALAH ITU NAMANY, HIV CEPAT SEKALI MENYARANG PARA GAY.. INI BUKAN KEJADIAN SEKALI, UDAH 5X SAYA DAPAT PASIEN KEK GINI) DAN INI PALING PARAH,, YANG SAYA KESEL ,, ISTRI TIDAK TU MENAUNYA APA2 DIRUMAH TIBA2 TERKENA PENYAKIT OLEH SUAMI YANG GAY.. SAYA MENULIS INI HANYA UNTUK MEMPERINGATI UNTUK JNGAN PERNAH BERBUT YANG MENIMBULKAN PENYAKIT APA LAGI SAMPAI SESAMA JENISS!"
Bagaimana tanggapanmu tentang cowok yang jarang mengobrol daring saat pendekatan?,Tandanya dia ga suka sama kamu karna kalo suka pasti chat mulu sehari 3x malah. Orang kalau jatuh cinta biasanya kepikiran mau tau apa yang kamu lakuin kalau sebaliknya tandanya dia ga suka. Kalo balas sesekali doang itu cuma basa basi aja.
Apakah penyakit HIV bisa menular?,"Penularan HIV yang ternyata hoaks atau keliru 1. Cara penularan HIV AIDS lewat penggunaan pisau cukur secara bergantian dalam keluarga atau di tempat potong rambut. Faktanya, memakai pisau cukur bergantian dengan ODHA tidak akan menularkan virus. Sebab, virus mudah mati di udara bebas. Tetapi memakai pisau cukur bergantian tidak disarankan demi alasan kebersihan. 2. Cara penularan HIV AIDS lewat penggunaan alat makan secara bergantian antara ODHA dengan orang sehat. Faktanya, tidak. Selain karena virus mudah mati di udara bebas, virus dalam air liur tidak cukup banyak untuk ditularkan pada orang lain. 3. Cara penularan HIV AIDS lewat makanan kaleng yang sudah diinjeksikan dengan darah yang mengandung virus. Faktanya, salah. Virus HIV mudah mati di luar tubuh manusia. Selain itu, makanan kaleng juga melewati proses sterilisasi sehingga virus mudah mati. 4. Cara penularan HIV menular lewat ciuman. Faktanya, salah. Virus HIV tinggal di sel T, salah satu bagian sel darah putih manusia. Sel ini ada di semua cairan tubuh manusia dalam jumlah yang berbeda. Paling banyak ada di dalam darah, kemudian cairan vagina, cairan semen atau mani serta ASI.Virus memang ada di air liur, air mata dan keringat tapi jumlahnya sangat sedikit sehingga tidak cukup untuk menularkan virus HIV. 5. Cara penularan HIV lewat jarum terinfeksi yang ditancapkan di kursi bioskop Faktanya, virus HIV mudah mati di udara bebas dalam waktu kurang dari semenit. Tanpa inangnya, seperti darah, sperma, ASI dan cairan vagina, virus yang ada di udara bebas akan cepat mati. 6. Cara penularan HIV AIDS melalui air kolam renang. Faktanya, salah. Tak masalah berenang bersama ODHA karena virus HIV mudah mati di udara bebas, apalagi air kolam renang mengandung kaporit yang mempercepat matinya virus. 7. Cara penularan HIV AIDS lewat pakaian bekas. Faktanya, salah. HIV/AIDS hanya bisa menular lewat kontak cairan tubuh seperti darah, cairan vagina, cairan mani dan ASI. Penularannya bisa lewat penggunaan jarum suntik yang tidak steril, hubungan seks tidak aman juga pemberian ASI dari ibu ke anak. 8. ARV (obat untuk ODHA) adalah bahan kimia yang bisa menyebabkan kerusakan hati. Lebih baik menggunakan obat herbal untuk merawat ODHA.Faktanya, hingga saat ini obat yang paling tepat untuk HIV adalah ARV.Cara Penularan HIV yang Wajib Kamu Tahu Pada dasarnya, HIV dapat ditularkan melalui cairan tubuh, termasuk darah, air mani, cairan vagina, dan air susu ibu yang terinfeksi HIV. Siapapun dari segala usia, ras, maupun jenis kelamin bisa terinfeksi HIV, termasuk bayi yang lahir dari ibu yang terinfeksi HIV. Cara penularan HIV AIDS yang wajib kamu tahu seperti Cerita Warga Riau yang Terisolasi di Wuhan, Hanya Dapat Makanan dari Kurir Kampus rangkum dari berbagai sumber, Kamis (29/11/2018). 1. Cara penularan HIV lewat hubungan seks Penularan dengan melakukan hubungan seksual dapat terjadi dari pria ke wanita atau sebaliknya, serta pada sesama jenis kelamin melalui hubungan seksual yang berisiko. Penularan HIV dapat terjadi saat hubungan seks melalui vagina, anal, maupun seks oral dengan pasangan yang terinfeksi HIV. Salah satu cara terbaik untuk mencegah penularan HIV adalah menggunakan kondom saat berhubungan seks dan tidak berganti-ganti pasangan seksual. 2. Cara penularan HIV lewat penggunaan jarum suntik HIV dapat ditularkan melalui jarum suntik yang terkontaminasi dengan darah yang terinfeksi. Berbagi pakai jarum suntik atau menggunakan jarum suntik bekas, membuat seseorang memiliki risiko sangat tinggi tertular penyakit, termasuk HIV. 3. Cara penularan HIV lewat kehamilan, persalinan atau menyusui Seorang ibu yang terinfeksi HIV dan mengandung atau menyusui berisiko tinggi untuk menularkan HIV kepada bayinya. Penting untuk berkonsultasi dengan dokter agar dapat dilakukan pemeriksaan dan pengobatan HIV selama kehamilan, guna menurunkan risiko penularan HIV pada bayi. 4. Cara penularan HIV lewat transfusi darah Dalam sebagian kasus, penularan HIV juga bisa disebabkan oleh transfusi darah. Namun, kejadian ini semakin jarang terjadi karena kini diterapkan uji kelayakan donor, termasuk donor darah, organ ataupun donor jaringan tubuh. Dengan pengujian yang layak, penerima donor darah memiliki risiko yang rendah untuk terinfeksi HIV. 5. Cara penularan HIV lewat penggunaan mainan seks (sex toys) Penggunaan mainan seks yang dipakai bergantian juga dapat menjadi penyebab penyebaran virus dari satu orang ke yang lainnya. Virus HIV memang umumnya tidak bisa hidup lama-lama di permukaan benda mati. Namun, mainan seks yang masih basah oleh sperma, darah, atau cairan vagina mungkin saja menjadi perantara virus untuk berpindah ke pasangan. Oleh karena itu, selalu hindari menggunakan mainan seks bekas orang lain. 6. Cara penularan HIV lewat bekerja di rumah sakit Mungkin sekilas kamu berpikir bahwa petugas kesehatan adalah orang yang paling sehat karena memiliki akses dan pengetahuan yang mumpuni dalam bidang kesehatan. Tapi yang terjadi justru sebaliknya. Petugas kesehatan di rumah sakit, Puskesmas, atau klinik malah masuk kelompok orang yang rentan terkena berbagai macam penyakit, mulai dari hepatitis sampai HIV. Orang-orang ini dapat mengalami kontak langsung dengan darah dari pasien yang positif HIV melalui luka terbuka. Misalnya, suster perawat yang sedang mengambil darah pasien yang positif HIV. Bukannya tidak mungkin jika jarum suntik yang telah dipakai oleh pasien positif HIV tidak sengaja tertancap ke kulit petugas kesehatan (disebut juga needle-stick injury). Risiko petugas layanan kesehatan tertular HIV akan sangat rendah terutama jika mereka selalu memakai alat pelindung diri (seperti masker, scrub/jubah rumah sakit, penutup kepala, kacamata khusus, hingga sarung tangan) dengan lengkap dan benar ketika bertugas, juga selalu berhati-hati dalam menangani benda-benda tajam dan bekas darah yang berceceran. 7. Cara penularan HIV lewat sulam alis, tato alis, sulam bibir Sebenarnya melakukan sulam alis, tato alis, dan sulam bibir cukup aman untuk kesehatan. Tapi tren kecantikan yang sedang naik daun ini dapat menjadi cara penularan HIV jika dilakukan oleh pegawai yang tidak berpengalaman atau berlisensi, juga yang tidak menggunakan peralatan steril. Pasalnya, prosedur sulam atau tato wajah ini melibatkan pengirisan kulit terbuka. Oleh karena itu, sebelum anda duduk dan disulam alis atau bibirnya, pastikan bahwa semua peralatan yang digunakannya steril. Khususnya, pastikan bahwa mata pisau bedah jarum yang digunakan adalah yang sekali pakai. 8. Cara penularan HIV lewat donor darah dan cangkok organ Salah satu syarat yang wajib dipenuhi sebelum donor adalah bahwa kamu tidak memiliki penyakit terkait infeksi yang menular lewat darah, seperti HIV. Namun, tak semua orang menyadari betul bahwa dirinya terjangkit HIV dan memutuskan untuk ikut donor darah atau organ tubuhnya untuk menolong sesama. Jika seseorang yang positif HIV menyumbangkan darah, termasuk organ tubuh atau jaringan (seperti sumsum tulang), orang yang menerima donor kemungkinan akan terkena infeksi HIV juga. Maka dari itu, untuk mencegah penularan HIV dan infeksi darah lainnya, petugas donor biasanya akan menguji setiap sumbangan produk darah untuk virus seperti HIV sebelum diberikan pada orang yang membutuhkan.Cara Mencegah Penularan HIV Sampai saat ini belum ada obat ataupun vaksin untuk mencegah dan menyembuhkan infeksi HIV/AIDS. Bagi kamu yang menderita infeksi HIV, ada upaya yang dapat dilakukan untuk mengendalikan infeksi tersebut, yaitu mengonsumsi obat antiretroviral sesuai dosis yang disarankan dokter. Obat tersebut akan membantu menekan aktivitas virus dalam tubuh, sehinggu penderita HIV mampu hidup lebih sehat dengan harapan hidup lebih panjang dan memperkecil risiko menularkan HIV pada pasangan. Yang tidak kalah penting adalah mencegah penularan HIV sejak awal. Pencegahan dapat dilakukan dengan beberapa cara, antara lain: 1. Gunakan kondom setiap kali berhubungan seks Jika anda tidak mengetahui status HIV pasangan anda, gunakan kondom setiap kali anda melakukan hubungan seks vaginal, anal maupun oral. Untuk wanita, bisa menggunakan kondom wanita. 2. Hindari perilaku seksual yang berisiko Seks anal adalah aktivitas seks yang memiliki risiko tertinggi dalam penularan HIV. Baik pelaku maupun penerima seks anal berisiko untuk tertular HIV, namun penerima seks anal memiliki risiko tertular lebih tinggi. Karena itu disarankan untuk melakukan hubungan seks yang aman, serta gunakan kondom untuk mencegah penularan HIV. 3. Hindari penggunaan jarum bekas Hindari penggunaan jarum bekas saat menyuntikkan obat. Penularan HIV melalui tato dan tindik juga berisiko terjadi jika memakai jarum tato yang tidak disterilisasi dengan baik atau menggunakan tinta tato yang terkontaminasi. Sebelum melakukan tato atau tindik, pastikan jarum steril. 4. Pre-exposure prophylaxis (PrEP) PrEP merupakan metode pencegahan HIV dengan cara mengonsumsi antiretroviral bagi mereka yang berisiko tinggi tertular HIV, yaitu mereka yang memiliki lebih dari satu pasangan seksual, memiliki pasangan dengan HIV positif, menggunakan jarum suntik yang berisiko dalam 6 bulan terakhir, atau mereka yang sering berhubungan seksual tanpa pengaman. (Cara Penularan HIV AIDS yang Wajib Kamu Tahu, Agar Tidak Keliru)"
Mempunyai orang tua yang hiperseksual membuat saya gila saya ingin kabur. Apa yang harus saya lakukan?,"Hipernya ke kamu, atau kamu kena dampaknya? Kalau hipernya langsung ke pribadimu, ya lapor polisi (atau KPAI jika kamu belum dewasa). Kalau hanya dampaknya yang ke kamu, harus diceritakan ke keluarga besar yang kamu percaya, dan figur yang disegani oleh ayah atau ibumu. (paman, bibi, kakek,dll). Saya percaya orangtua mu bukan anak tunggal kan? Keluarga akan menjadi tahapan pertama, sebelum khalayak umum."
Apakah kalian pernah berinteraksi dengan penderita HIV/AIDS (ODHA)?,"Ya, pernah. Pada November 2014, saya pernah menghadiri sebuah temu wicara tentang HIV/AIDS di sebuah perguruan tinggi di Sumedang yang salah satu narasumbernya adalah Orang Dengan HIV/AIDS (ODHA). Ada beberapa hal yang dibahas dalam temu wicara tersebut. Mulai dari apa itu HIV dan AIDS, perbedaan HIV dan AIDS, cara penularannya, dan lain-lain. Selain itu, ada sebuah sesi di mana salah seorang narasumber menceritakan pengalamannya sebagai seorang ODHA. Saya tidak ingat secara detail apa saja yang ia sampaikan dalam kesempatan itu. Tapi saya masih ingat beberapa poin yaitu janganlah memberikan stigma negatif pada penderita HIV/AIDS karena mereka juga manusia biasa yang memiliki hak-hak yang sama dengan non-ODHA. Kemudian, jangan takut untuk berinteraksi dengan mereka. Virus HIV tidak akan menular melalui kontak fisik secara langsung misalnya berjabat tangan, berpelukan, bahkan memakai peralatan makan yang sama dengan mereka. Di akhir acara, saya berkesempatan untuk berfoto bersama dengan narasumber ODHA. Tidak hanya itu saja. Saya juga bersalaman dan berpelukan dengan beliau. Itulah pengalaman saya berinteraksi langsung dengan ODHA. Perlu diingat bahwa pada saat itu saya mengetahui bahwa orang yang saya salami dan peluk adalah seorang yang menderita HIV/AIDS. Interaksi selain di dalam acara tersebut, mungkin pernah saya alami. Tapi saya tidak ambil pusing karena sudah tahu cara penularan virus HIV."
