question,answer
Mengapa homoseksual menikah dengan heteroseksual?,"Mungkin maksud pertanyaannya: Mengapa seorang pria homoseksual menikah dengan wanita heteroseksual. Betul?Kalau itu pertanyaannya, tentu hanya pribadi bersangkutan yang tahu jawabannya. Karena hal ini menyangkut orientasi seksual orang tersebut dan pasangannya, latar belakang formal (pendidikan, karir), keluarga, serta latar belakang sosial dan ekonomi mereka masing-masing. Spektrum orientasi seksual manusia itu luas cakupannya[1] , tidak bisa digolongkan secara binary dalam bucket homo-hetero saja. Tidak ada batasan saklek hitam-dan-putih kalau kita bicara mengenai orientasi dan preferensi seksual. Dan pernikahan pun tidak melulu tentang seksualitas. Karena meskipun yang menikah hanya 2 orang, tapi yang menyatu adalah 2 keluarga. Secara internal, bisa jadi karena kedua pasangan tersebut memiliki visi masa depan yang didukung keluarga masing-masing, maka jadilah pernikahan itu. Atau mungkin, justru keluarga yang memiliki visi, yang harus didukung dengan adanya pernikahan. Tidak menutup kemungkinan, faktor eksternal berperan lebih besar. Bisa jadi salah satu dari mereka atau keduanya ingin mendapatkan pengakuan sosial, perlindungan finansial, atau mungkin jaminan karir. Semuanya sih hanya serba kemungkinan. Mereka berdua yang menikah. Pasti mereka yang tahu alasannya, walaupun (sekali lagi) mungkin, alasan salah satu mempelai berbeda dengan alasan calon pasangannya. Semoga (mungkin) membantu! ☕ Cheers,KrisCatatan Kaki[1] Sexual Orientation: Categories or Continuum? Commentary on Bailey et al. (2016) - Ritch C. Savin-Williams, 2016"
Apakah homoseksual bisa disembuhkan?,Memangnya dia sakit apa ya?
Apa penyebab dari kanker mulut? Bagaimana mengobatinya?,"Penyebab kanker sangatlah multifaktorial, terkadang juga idiopatik atau sulit dideteksi penyebabnya. Pada kanker mulut, kasus yang terjadi berdasarkan kenyataan ada yang disebabkan karena merokok, menginang, ataupun terkena radiasi. Untuk pengobatan, silahkan memeriksakan diri ke dokter gigi spesialis penyakit mulut (Sp.PM), biasanya selalu ada di tiap daerah, khususnya rumah sakit daerah. Pengobatan yang dilakukan biasanya akan diberikan obat-obatan, vitamin, dan terapi. Bila diperlukan juga akan dilakukan pemeriksaan lebih mendalam di bidang histopatologi. Semoga membantu."
"Jika memang ada yang pernah sembuh dari kanker, mengapa tidak ada penelitian tentang kesembuhan orang tersebut?","Penelitian tentang kanker tidak ada habis-habisnya. Saking banyaknya penelitian mulai dari bidang epidemiologi, farmakologi, nutrisi, klinis, radioterapi, sampai biologi molekuler, sampai-sampai satu jurnal tidak cukup untuk menampung semua hasil penelitian. Contoh penelitian tentang efek sesudah kemoterapi:Treatment of Children and Adolescents With Hodgkin Lymphoma Without Radiotherapy for Patients in Complete Remission After ChemotherapyStandard-dose versus higher-dose prophylactic cranial irradiation (PCI) in patients with limited-stage small-cell lung cancer in complete remission after chemotherapy and thoracic radiotherapyContoh penelitian bidang biomolekuler setelah terapi:Molecular Predictors of Survival after Adjuvant Chemotherapy for Colon Cancer | NEJMLeukocyte Complexity Predicts Breast Cancer Survival and Functionally Regulates Response to ChemotherapyBerikut ini pranala ke beberapa jurnal ilmiah tentang kanker:American Association for Cancer ResearchAmerican Journal of Clinical OncologyJournals- News and Publications - American Society for Radiation Oncology (ASTRO) - American Society for Radiation Oncology (ASTRO)Annals of Oncology | Oxford Academichttp://www.annalssurgicaloncology.org/Home | Blood Journalhttp://www.breastcancerwellness.org/http://www.jco.org/ Onkologi Klinishttp://jgo.ascopubs.org/ Onkologi Globalhttp://po.jco.org/ Onkologi Presisihttp://jop.ascopubs.org/ Onkologi Praktis(dan masih banyak lagi)Terima kasih Mas Ngurah Warman atas pertanyaan ini."
"Apakah benar obat-obatan herbal bisa menyembuhkan penyakit parah seperti kanker, tumor dan lainnya?","Kanker tak bisa disembuhkan, yang bisa disembuhkan adalah penyebabnya. Sel kanker adalah mekanisme alami sel tubuh manusia dalam merespon racun2 fisik maupun racun2 non fisik yaitu kondisi gangguan psikis akut yg menyebabkan aktifnya hormon2 tertentu. Jadi berusaha membunuh sel kanker sama saja dengan mengeluarkan racun yg sengaja diisolasi secara otomatis oleh sel2 tubuh kita agar tidak menyebar ke seluruh tubuh. Jadi apakah obat herbal bisa sembuhkan kanker? Tentu bisa. Bahkan sebagian kanker bisa hilang sendiri."
Apakah bioglass bohong?,"Ya! Bioglass yang beredar sebagai piringan kaca yang masukkan ke dalam air itu seluruhnya bohong.Bioglass yang Ilmiah dalam percakapan Internasional Istilah bioglass sendiri di dalam dunia ilmu pengetahuan sains, muncul dalam kedokteran yaitu Bio Glass dan Bioactive Glass. Ini merujuk pada zat kimia campuran Silikon, Natrium, Kalium dan Fosfat. Zat ini dapat mengembalikan struktur tulang yang retak dan patah sehingga kembali seperti semula tak kurang apapun. Ini adalah perkembangan ilmu kedokteran terkini yang sangat mutakhir dalam pemulihan tulang yang patah. Namun yang di Indonesia tidak seperti ini ceritanya…Bioglass yang menyebar di masyarakat Indonesia Anehnya bioglass yang tersebar di Indonesia justeru berupa piringan kaca yang dinyatakan dapat memperbaiki atau meningkatkan kualitas air minum. Ini sama sekali tidak memiliki dasar ilmiah. Contohnya saja ini:Klaim bahwa piringan ini bisa mengubah air menjadi basa ialah kebohongan. Dengan teori asam basa dan elektrolisis kimia, Anda bisa memahami bahwa tanpa sebuah reaksi kimia atau penambahan zat kimia, sifat keasaman/pH tidak dapat berubah. Apalagi hanya sekedar mengalir di atasnya tanpa melarutkan zat apapun. Mustahil! Mengubah cairan menjadi struktur Heksagonal juga adalah hal yang tidak mungkin. Dalam cairan, interaksi molekulnya bersifat bebas sehingga tidak bisa membentuk struktur khusus. Struktur Heksagonal hanya bisa diperoleh jika air dibekukan atau menjadi es, silahkan baca: Apa perbedaan air heksagonal dan air putih biasa? Berscalar Energy. Frasa ini sendiri ngaco dan tidak memiliki makna. Kadar Oksigen Tinggi. Tidak mungkin! Pertambahan kadar oksigen dari mana? Udara? Tidak mungkin hanya dengan dilewatkan kaca air jadi bisa mengikat dan melarutkan oksigen di udara. Ini nonsens baik dalam ilmu kimia maupun fisika. Saya sudah mempelajari banyak tentang media-media promosi yang dilakukan oleh pengguna sekaligus penjual bioglass. Tidak ada satupun yang masuk akal! Salah satu contohnya ialah dikatakan berasal dari GERMANIUM kemudian diceritakan kemampuan dan manfaat dari kristal GERMANIUM yang dapat menyembuhkan beragam penyakit dan efek kesehatan, lalu dilengkapi dengan gambar berasal dari 14 mineral alam:Promosi bioglass [1] Baca sekali lagi. Baca lagi..Dari 14 komposisi tersebut tidak ada GERMANIUM! Ini bukti nyata kalau mereka mengatakan apapun agar produknya di beli. Saat ini mungkin setiap harinya mereka menyebarkan testimoni-testimoni ajaib. Bahwa kanker, demam, mimisan atau penyakit apapun bisa sembuh dengan gelas kaca ini. Saya anggap semuanya seperti dongeng Ponari, yang mencelupkan batunya ke air, kemudian airnya jadi berkhasiat. Silahkan baca: Jawaban Albert untuk Apa saja hoaks yang pernah terjadi di Indonesia? Keduanya Sama tidak masuk akalnya! Sebelumnya sudah pernah saya tuliskan di blog pribadi: Apakah Bioglass Bohong? Bagaimana Kebenaran Ilmiahnya? Di bagian komentarnya banyak penjual yang bermunculan karena panik, kemungkinan target pasarnya banyak yang menemukan blog saya sebagai argumentasi. Kemudian ada banyak yang mengatakan “berhati-hati menyebarkan informasi” bahkan sampai mengirimkan email.Lah.. Saya ngerti sains! Mereka menipu dengan dalil sains, masa’ saya diamkan?Siapapun yang berjualan bioglas, sebaiknya hentikan saja. Anda sedang diperalat orang di atas Anda. Tidak ada klaim dari bioglass yang benar. Semua materi promosi dan beragam testimoni itu adalah dongeng atau sekedar placebo effect. Tidak ada satupun basis ilmiah yang digunakan dalam promosi bioglass maka saya bisa dengan santai bilang kalau bioglass itu bohong.Catatan Kaki[1] 1 BioGLASS Bermacam KEGUNAAN."
Apakah diet ketogenik dapat menyembuhkan kanker?,"What the hell! Pertanyaan ini tidak muncul karena ada yang nyebarin ke media sosial kan? Pesan saya: jangan main-main sama kanker, karena pasien kanker berpacu dengan waktu. Jika sampai coba-coba pengobatan dan stadiumnya udah bablas parah, kita nggak bisa memutar balik waktu lo. Pengobatan kanker ya pakai obat-obatan kanker, bukan pake obat herbal, apalagi diet-diet ga jelas. Apalagi sampai ngeklaim bahwa dengan diet (((saja))) bisa nyembuhin kanker 🤦"
Mengapa penyintas (survivor) kanker payudara yang mengalami pengangkatan payudara kerap mendapatkan pandangan negatif dari masyarakat?,KATA SIAPA? Ini anda nanya atau menghakimi? Dari logika saja mana ada orang normal yang memandang rendah seorang survivor kanker? Kalau benar ada berarti orang itu tidak dididik oleh orang tuanya atau memang dia bukan manusia karena tidak punya empati.
Apa pendapat kalian tentang LGBTQ?,"LGBT juga manusia, punya hak dan kewajiban yang sama dengan manusia yang straight dan cisgender. Perbedaan orientasi seksual bukan berarti prebedaan spesies. Mereka tetaplah Homo sapiens. LGBT bukanlah penyakit. Diagnosa LGBT telah dihapus dari DSM (Buku besar psikiatri) sejak tahun 1986: Homosexuality and Mental Health. LGBT tidak menular. Bila ada seseorang yang dahulunya tidak nampak menunjukkan tendensi untuk menjadi LGBT dan setelah bergaul dengan orang LGBT secara dekat merasa agak queer, itu berarti sejak dari lahir tendensi LGBT itu sudah ada, hanya saja kondisi budaya masyarakat Indonesia dimana LGBT masih distigmatisasi menyebabkan orang tersebut hampir tidak pernah memikirkan tentang hal itu sebelumnya, dan baru memikirkan hal tersebut ketika telah bergaul dengan orang LGBT. Saya memiliki seorang teman gay yang tergolong sering bertemu dengan saya, tetapi hingga saat ini saya tetaplah seorang yang straight, dan mengetahui bahwa saya straight teman gay saya tidak pernah memaksakan orientasi seksualnya ke saya. LGBT bukanlah fetish. Bila seseorang adalah gay bukanlah berarti hasrat seksual/ketertarikannya muncul pada setiap lelaki yang dia temui, seperti halnya tidak semua wanita membangkitkan hasrat seksual/ketertarikan dari seorang lelaki. LGBT memang dianggap “dosa"" oleh sebagian besar umat beragama (tidak mempengaruhi ide saya karena saya orang tidak beragama). Tetapi saya mendukung keras agar LGBT dapat diterima selayakanya hubungan straight/cisgender, dan mendukung same gender marriage. Manakah yang lebih penting, dogma yang ditulis oleh buku yang telah berumur ribuan tahun lalu dan relevansinya untuk zaman sekarang dapat dipertanyakan, ataukah pemberdayaan manusia menuju peradaban yang lebih baik? Saya tentunya memilih yang kedua. Pernikahan sesama gender memang tidak dapat menghasilkan anak, tetapi sangatlah mungkin apabila pasangan tersebut mengadopsi anak. Saya percaya bahwa rumah tangga yang baik itu tidaklah bergantung pada gender, melainkan pada komitmen dari kedua pasangan tersebut. Miskonsepsi dari masyarakat tentang LGBT (termasuk orang"" di lingkungan kampus kedokteran tempat saya) adalah homoseksualitas merupakan faktor resiko penyakit menular seksual dan HIV. Hubungan seks dapat menularkan penyakit menular seksual dan HIV, baik heteroseksual maupun homoseksual, tetapi bila kedua pasangan yang melakukan hubungan intim tidak mengidap penyakit tersebut, penyakit itu tidak akan muncul dengan sendirinya. Sering berganti pasangan dalam berhubungan intim bagaimanapun, bukanlah hal yang saya anjurkan karena bila orang tersebut tidak mengetahui salah satu dari pasangannya mengidap penyakit menular seksual/HIV, dia dapat tertular dan menulari orang lain yang sehat (berlaku abik untuk homoseksual maupun heteroseksual). Itu pendapat saya tentang LGBT. Terima kasih, salam. vic."
Mengapa pasien tertentu bisa sembuh dari penyakit kanker? Apa faktor dari keberhasilan itu?,"Pertanyaan ini susah untuk dijawab. Tentunya banyak faktor yang mempengaruhi tingkat keberhasilan atau kegagalan. Perbedaan individu pun berpengaruh, artinya dengan penyakit yang sama dan terapi yang sama, belum tentu memberikan hasil yang sama walaupun berdasarkan penelitian dari 100 orang yang mendapatkan terapi hanya sekitar 80 orang yang berhasil sempurna, artinya sekitar 20 orang tidak maksimal. Setiap jenis kanker pun juga memiliki respon yang berbeda-beda. Misalnya dengan terapi ada yang dengan radioterapi (penyinaran) ataupun dengan kemoterapi (obat-obatan), sensitivitas serta reaksi masing-masing penyakit juga tidaklah sama. Seandainya pun sembuh, tidak menutup kemungkinan akan kembali berulang lagi (relaps)."
Mengapa kanker ginjal bisa muncul?,"Mengapa tidak? Kanker biasanya terjadi karena ada mutasi di DNA yang imunitas kami tidak bisa brantas. Sebagian itu untung-untungan. Risiko mendapat mutasi itu pada umumnya lebih tinggi jika kena sinar X atau radioaktif, kena zat kimia yang menyebabkan kanker = carcinogen seperti merokok, alkohol."
"Sebagai seorang dokter, apa pendapat anda mengenai air rebusan sirsak yang katanya bisa menyembuhkan kanker?","Saya tertarik untuk tahu lebih lanjut. Karena dalam dunia kedokteran, jawaban sembuh atau tidak itu masih belum cukup. Masih banyak pertanyaan yang perlu diklarifikasi sebelum saya menganjurkan ke pasien untuk mencoba air rebusan sirsak. Contoh pertanyaan =Kandungan apa di dalamnya yang membantu menyembuhkan kanker?Kanker jenis apa yang bisa disembuhkan?Apa dampak dari konsumsi jangka panjangnya?Bagaimana cara kerja cairan ini di dalam tubuh?Apakah efek sampingnya?Bagaimana perbandingan efektivitasnya dengan obat kemoterapi yang sudah ada?Apakah ada interaksi dengan obat lain yang pernah dikonsumsi pasien ?(hipertensi,DM,asam urat,dll)Berapa banyak konsumsi per hari dan lama pemberiannya sampai terlihat hasil?Sama seperti saat anda membeli rumah, tentu anda berhak dong bertanya hal” detil sebelum transaksi. Apalagi jika kasus menyangkut kehidupan manusia."
Apakah jamur dan tumbuhan dapat terkena kanker?,"Bisa, sel tumbuhan bisa terkena sejenis kanker atau tumor. Tapi karena tumbuhan memiliki dinding sel, jadi sel yang sedang mereplikasi dengan kecepatan tinggi tersebut tidak menyebar kemana-mana. Jadinya hanya terlihat bengkak dan dapat diangkut (dipotong) dengan mudah. Sekalipun tidak diangkut, tidak apa-apa. Tumbuhannya tidak akan mati ._."
"Untuk pasien kanker, benarkah pengobatan kanker (kemoterapi, terapi radiasi, dll.) lebih menyakitkan daripada menderita penyakit kanker itu sendiri?",Why is chemo more dangerous than cancer itself?
Apa penyebab kanker serviks?,"Kanker serviks merupakan pembunuh bagi wanita, yang paling mematikan saat ini. Sel-sel kanker yang ada di dalam serviks dapat menyerang jaringan di dekatnya, ataupun menyebar (bermetastasis) di organ tubuh lainnya. Kanker serviks merupakan penyakit paling mematikan pada wanita. Penyakit ini umumnya tidak menimbulkan gejala-gejala pada tahap awal dan juga pengetahuan bahaya, serta penyebab kanker serviks yang kurang memadai. Tingginya angka kematian pada penderita kanker dinding rahim diduga karena keterlambatan pemeriksaan. Saat ini belum ada pencegahan khusus untuk penyakit tersebut. Namun, masih ada beberapa cara untuk mengurangi resiko tersebut. Hal Sepele Penyebab Kanker Serviks 1. Posisi tidur dekat dengan ponsel Ternyata kebiasaan sepele yang dilakukan setiap saat ini, dapat menjadi salah satu penyebab kanker. Energi frekuensi radio yang dipaparkan oleh telfon genggam dapat mempengaruhi kondisi kesehatan manusia dan menyebabkan resiko kanker. Menjauhkan ponsel genggam saat tidur, menjadi salah satu cara mencegah kanker serviks yang berbahaya bagi kaum wanita. 2. Kebersihan organ intim penyebab kanker serviks Lalai dalam menjaga kebersihan organ intim menyebabkan bakteri jahat berkembang dalam bagian organ intim wanita. Penyebab sepele ini merupakan pemicu munculnya kanker. 3. Wanita perokok Wanita perokok ternyata dua kali lebih berisiko terserang kanker pada dinding rahim, karena zat kimia di dalam rokok dapat masuk ke dalam aliran darah dan diyakini memengaruhi sel tubuh untuk memicu adanya kanker. 4. Konsumsi junk-food yang berlebihan Terlalu banyak mengkonsumsi junk-food dapat menyebabkan resiko kanker, kerena kandungan kalori, lemak, garam, dan minyak yang tinggi dapat memicu timbulnya kanker dalam tubuh. 5. Laundry pakaian Tidak disangka bahwa dengan kita mencuci pakaian dalam di tempat laundry pakaian dapat menyebabkan kanker pada dinding rahim. penggunaan bahan kimia yang berlebihan dalam mencuci pakaian dalam dapat memicu penyakit kanker."
Benarkah tanaman bajakah bisa menyembuhkan kanker?,"Selaras dengan jawaban Maharani Zaini tentang ini. Hampir semua tanaman memang mengandung komposisi antikanker. Tetapi kandungan yang dimiliki oleh tumbuhan jumlahnya ribuan. Dan yang berpotensi untuk menyembuhkan kanker hanya sedikit. Lantas kenapa dokter dan praktisi kesehatan legal tidak menganjurkan pengobatan herbal? Karena bahan aktif yang bermanfaat untuk menyembuhkan kanker wajib diekstrak dan dipisahkan dari bahan lain yang berpotensi bahaya. Analogi sederhananya = Saya ambil contoh tanaman Bajakah ini Di dalam Bajakah memiliki komposisi kimia A,B,C,D, E, dan seterusnya hingga Z. Bahan aktif yang berpotensi menyembuhkan kanker misalnya adalah L. Namun Bajakah juga memiliki bahan V,X,F dan H yang berbahaya untuk penyakit tertentu dan juga beresiko dikonsumsi dalam jumlah banyak. Ilmuwan wajib memisahkan L dari bahan V,X,F, dan H ini sebelum diberikan ke pasien. Obat antikanker yang disetujui ilmu kedokteran, hanya mengandung L saja. Sedangkan jika pasien mengkonsumsi herbal atau tumbuhan utuh, tidak menjalani proses ekstraksi, dan masih mengandung bahan V,X,F, dan H yang berbahaya. Dan sebagai tambahan, Jenis obat kanker itu berbeda, harus disesuaikan dengan=Jenis kankerStadium KankerPenyakit PenyertaKonsumsi Obat lainJadi mustahil 1 jenis obat kanker bisa menyembuhkan semua tipe kanker. Kalaupun ilmuwan berhasil mengekstrak bahan L dari Bajakah. Bahan L ini pun harus diteliti kecocokannya dengan jenis kanker tertentu. Jika ampuh untuk kanker paru, belum tentu ampuh untuk kanker prostat. Percayakan kesehatan anda ke ahlinya. Jangan mudah terpengaruh ahli pengobatan alternatif yang tidak menjalani pendidikan resmi dan tidak memiliki kejelasan hukum."
Bagaimana cara menyembuhkan penyakit GERD tanpa obat-obatan?,"Obat-obatan untuk GERD, PPI itu murah dan aman. Terbaiknya tentunya dengan terpi farmakologis plus non farmakologis. Nah, yang nonfarmakologis:Menurunkan berat badan direkomendasikan untuk yang overweight atau mengalami penaikan berat badan akhir-akhir ini.Menaikan kepala saat tidur serta menghindari makan 2-3 jam sebelum waktu tidur untuk yang memiliki gejala di malam hariMenghindari secara rutin makanan yang bisa menyebabkan refluks (coklat, kafein, alkohol, makanan asam atau pedas) tidak disarankan.Pemberian PPI selama 8 minggu adalah terapi utama untuk mengurangi gejala dan mengobati esofagitis erosif.Diagnosis dan Tatalaksana Gastroesophageal Reflux Disease (GERD) - CaiHerang"
Apakah benar selingkuh itu penyakit yang tidak bisa disembuhkan?,"saat berpacaran saya beberapa x berselingkuh karna ingin cari pelarian karna sakit hati.setelah menikah,saya tidak pernah berpikir lagi untuk selingkuh.tapi disaat saya sudah sadar dan tobat,di saat itulah karma datang 😂 jadi gak usah deh coba2 utk selingkuh,karmanya lebih sakit dari rasa sakit karna di selingkuhin.ingat selalu apa yg kita tabur itu yg akan kita tuai."
Apakah seorang homoseksual bisa diubah menjadi heteroseksual dengan cara apapun?,"Kalo seorang homosexual yg dikarenakan genetiknya sdh begitu tentunya tdk bisa sama sekali diubah dng cara apapun karena bahan dasar cetakkan dari pabriknya sdh begitu, sdh patent, bagaikan ingin merubah pohon mangga mnjdi pohon apel yg otomatis gk mungkin sama sekali. Setiap manusia yg diturunkan dibumi sdh ditentukan sebelumnya oleh sang penguasa alam unt menjadi apa dan berperan sbg apa sehingga sdh tdk bisa diganggu gugat. Kita manusia yg cuma (ciptaan) saja hrs mematuhi dan menghormati keputusan para penguasa alam semesta dan menerimanya dng lapang dada. 🙏"
Apakah teratozoospermia dapat diobati? Berapa lama pengobatannya?,"bantu menjawab, teratozoospermia memang merupakan salah satu faktor penyebab gangguan infertilitas dikarenakan adanya kelainan bentuk pada sel sperma yang menyebabkan sulit untuk mencapai sel ovum dan melakukan pembuahan. penyebabnya? sangat kompleks, karena banyak faktor eksternal, diantaranya:merokok / terpapar asap rokok (perokok pasif)obesitasstress dan kelelahanalkoholicadanya paparan radiasi, paparan panas pada daerah testis dan penggunaan celana yang terlalu ketatinfeksi saluran reproduksiadanya kelainan pada kromosom / genetikJika dilihat dari semua penyebab diatas (kecuali yang terakhir), semuanya dapat memicu jumlah radikal bebas dalam tubuh. Pada tubuh yang sehat, radikal bebas dilawan menggunakan antioksidan alami dari nutrisi yang didapat dari sayuran dan buah-buahan. Namun, jika paparan radikal bebas berlebih dan tidak seimbang dengan jumlah antioksidan akan merusak sel pada tubuh. Salah satunya menyebabkan gangguan pada sel sperma Perbaikan sel pada tiap orang berbeda tergantung pola makan, pola istirahat dan pengaturan stress. Saran terapi yang saya berikan (bukan obat kimia): Vitayang Coenzym Q10 2x1, untuk memperbaiki kualitas sel sperma Niwana SOD 3x1 untuk meredam kerusakan oksidatif organ reproduksi akibat radikal bebas berlebih dan Super green food, 2x5 tab, untuk melengkapi nutrisi pembentukan sel sperma yang sehat terlepas dari hal itu, jika ingin segera memiliki momongan, dianjurkan untuk konsultasi langsung pada dokter spesialis obgyn untuk dilakukan proses ICSI (Intra Cytoplasmic Sperm Injection) atau bayi tabung. semoga membantu"
Apakah LGBT termasuk penyakit?,"Assalamualaikum bu Maaf mengganggu waktunya bu, saya izin tidak masuk kelas ibu hari ini, saya sedang sakit gay. Terima kasih banyak atas pengertiannya bu🙏"
Mengapa belum ada hasil yang lebih baik dalam penyembuhan kanker?,"Perlu diingat bahwa kanker berbeda dengan “penyakit-penyakit” lain pada umumnya. Alih-alih antek asing yang berasal dari luar tubuh, kanker adalah pertumbuhan sel tubuh yang tak terkendali dan menumbalkan sel-sel lain yang tumbuh, berfungsi, dan mati normal. Dengan mengingat hal tersebut, kita bisa sedikit-banyak memahami bahwa “penyakit” ini memiliki banyak sekali atribut atau sifat yang sama dengan sel tubuh yang normal. Menciptakan sebuah metode (diagnostik, radiologi, bedah, obat, rekayasa genetika, dll.) yang bisa membedakan kanker dan sel tubuh normal, atau dengan kata lain spesifik DAN efektif menyerang kanker TANPA turut menyerang dan mengorbankan sel tubuh normal, menjadi tantangan tersendiri dalam penanganan kanker, dibandingkan dengan “penyakit” lainnya. Bahkan setelah miliaran dolar. OP: Mengapa belum ada hasil yang lebih baik dalam penyembuhan kanker?"
